url,title
https://www.youtube.com/watch?v=cICAxSO77mw,"Rebecca Messina on the Fundamentals of Marketing  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ZVqNzCo4BME,"Rebecca Messina on Creative Briefs and Outlining the Scope of Work - Washington Speakers Bureau"
https://www.youtube.com/watch?v=GucQfBMLKAc,"Rebecca Messina on Advice for Marketers - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NS0Qga3NIWY,"Nancy Koehn on Feeding and Watering - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-IUEHGHGoNY,"Kevin Carroll - TEDxOU: A Resignation From Adulthood - Washington Speakers Bureau"
https://www.youtube.com/watch?v=oP5p58-bcQQ,"Kevin Carroll on Turning Ideas Into Reality - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_owREZznwjQ,"Kevin Carroll on You Have to Lead with Courage - Washington Speakers Bureau"
https://www.youtube.com/watch?v=MPFr5IQRf50,"Kevin Carroll - TEDxHarlem: Play is Necessary  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PbWt4iPWaUE,"Kevin Carroll - TEDxAustinWomen:The Power and Magic of Matriarchs - Washington Speakers Bureau"
https://www.youtube.com/watch?v=blD0AJ5_ZR0,"Kevin Carroll on D.R.E.A.M - Washington Speakers Bureau"
https://www.youtube.com/watch?v=cncfsaL7jFc,"Hubert Joly on The Future of Business - Washington Speakers Bureau"
https://www.youtube.com/watch?v=3IURn1wLxUo,"Hubert Joly on How COVID Has Changed The Heart of Organizations - Washington Speakers Bureau"
https://www.youtube.com/watch?v=xIU0CdBvOsU,"Hubert Joly on How Focusing on Profit Is Not Good for the Soul - Washington Speakers Bureau"
https://www.youtube.com/watch?v=DOIUtxeD1Oo,"Hubert Joly on  How we should think about work"
https://www.youtube.com/watch?v=16_drwBN8ho,"Hubert Joly on "The Heart of Business" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=u3Q9VWSFX9s,"Hubert Joly on "The Purposeful Leader" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7fkug4OUPJ8,"Debra Searle Virtual Speaking Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ernYh8Xu1os,"Bear Grylls Speaking Reel 2022 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=emxTZbn3yMY,"Rachel Botsman Speaking Reel 2021 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=mwvr0QsaULk,"Alexi Pappas on Her Memoir "Bravey" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=6bfbji13ZPQ,"Mike "Coach K" Krzyzewski on Competition - Washington Speakers Bureau"
https://www.youtube.com/watch?v=mUoh0IdP10E,"Adm. William H. McRaven Speaks on His New Book 'The Hero Code' - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_oKgReB8IEw,"Richard Montańez on Diversity, Civil Rights, and Standing Out - Washington Speakers Bureau"
https://www.youtube.com/watch?v=U753BORk1f0,"Walter Isaacson on 'The Code Breaker' Who Began a Scientific Revolution - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7cnue0oMzfU,"Mallory Weggemann on Being 'Limitless' - Washington Speakers Bureau"
https://www.youtube.com/watch?v=MrEmag9wTOY,"Arianna Huffington on Multitasking & Team Building - Washington Speakers Bureau"
https://www.youtube.com/watch?v=eXtduNFrN50,"Arianna Huffington on Having Purpose and Avoiding Burnout - Washington Speakers Bureau"
https://www.youtube.com/watch?v=tCA-SUEjKtw,"Kat Cole on Pragmatic Optimism and The Importance of Asking Questions - Washington Speakers Bureau"
https://www.youtube.com/watch?v=XkVPOgk4NWw,"Kat Cole on Taking Cinnabon Beyond The Mall - Washington Speakers Bureau"
https://www.youtube.com/watch?v=R3zuZrglzLI,"Kat Cole on Becoming President of Cinnabon - Washington Speakers Bureau"
https://www.youtube.com/watch?v=0ZOMlfIKi34,"Kat Cole on Curiosity and Vulnerability - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NHdzY0dI_uQ,"Kat Cole on Women in Leadership and Being an Executive at 26 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=iNkkWbKO9vc,"Kat Cole on How Her Childhood Influenced Her Leadership  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=zlC_k9Y3gaw,"Kat Cole on Confidence in Curiosity and Humility - Washington Speakers Bureau"
https://www.youtube.com/watch?v=YQxfD9WEqkQ,"Dr. Arthur C. Brooks on The Shareholder Maximization Model - Washington Speakers Bureau"
https://www.youtube.com/watch?v=5XeuGv18gvA,"Dr. Arthur C. Brooks on Leadership, Love, Happiness and Success - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Co_rBXklARo,"Kat Cole on Great Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-_ZYXGtmsDk,"Kat Cole on Understanding Success and The Hotshot Rule - Washington Speakers Bureau"
https://www.youtube.com/watch?v=wkXqZISavCs,"Kat Cole on Evaluating Priorities - Washington Speakers Bureau"
https://www.youtube.com/watch?v=m0GiJMAH2Bg,"Michele Thornton Ghee on Leadership Lessons - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-WkVxcDsUIg,"Dr. Arthur C. Brooks on Motivation at Work -  Washington Speakers Bureau"
https://www.youtube.com/watch?v=pZonKiJDUek,"Dr. Arthur C. Brooks on Self-Reflection and Continuous Learning - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bp8h-pnH8oY,"Arthur Brooks on How Meaning and Purpose Correlates to Happiness - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Jn9Nwf7N70c,"Dr. Arthur C. Brooks on Leadership, Love, Happiness and Success - Washington Speakers Bureau"
https://www.youtube.com/watch?v=AKfI0HyfjOQ,"Dr. Arthur C. Brooks on Becoming A Leader - Washington Speakers Bureau"
https://www.youtube.com/watch?v=dJ1mTdNdZf8,"Adm. William H. McRaven on Accountability and Great Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Jr6m60GSBBU,"Adm. William H. McRaven on Leaders He Sees As Role Models - Washington Speakers Bureau"
https://www.youtube.com/watch?v=itPCuEyh_ZA,"Adm. William H. McRaven on Leadership and Welcoming Critique - Washington Speakers Bureau"
https://www.youtube.com/watch?v=dqvl5lsStVU,"Adm. William H. McRaven on Instilling Hope - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NeCeza6N6P0,"Adm. William H. McRaven on His Leadership Advice - Washington Speakers Bureau"
https://www.youtube.com/watch?v=G9ArtU1Hmow,"Adm. William H. McRaven on Inspiring Others - Washington Speakers Bureau"
https://www.youtube.com/watch?v=236iYhCAZZs,"Adm. William H. McRaven on Great Organizations and Accountability - Washington Speakers Bureau"
https://www.youtube.com/watch?v=vyIOpQE65J4,"Dr. Arthur C. Brooks on Leadership and Contempt Versus Anger - Washington Speakers Bureau"
https://www.youtube.com/watch?v=5peGMB4D6dk,"Dr. Arthur C. Brooks on Bad Leadership Models - Washington Speakers Bureau"
https://www.youtube.com/watch?v=v06s3gTyGq8,"Adam Grant on The Surprising Habits of Original Thinkers - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7gcc3JL5htk,"Mark Carney - Sizzle Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bAvOqb0zHqI,"Mark Carney - Sizzle Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=JPNeXhGSvqo,"John Register - Speaker Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=yYpbDzDKHjU,"Dick Vitale - Speaker Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=P0Wor3ZnKkQ,"Ian Bremmer on Robinhood and Gamestop - Washington Speakers Bureau"
https://www.youtube.com/watch?v=9CN64mWwI1g,"Michele Thornton Ghee and Kevin Carroll on Being Resilient - Washington Speakers Bureau"
https://www.youtube.com/watch?v=4pJzNWlIy4k,"Michele Thornton Ghee and Kevin Carroll on Expecting the Unexpected - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PX6ej79truQ,"Michele Thornton Ghee and Kevin Carroll on Arming the Next Generation - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bAQE4Qi3-Rc,"Michele Thornton Ghee and Kevin Carroll on Diverse Branding - Washington Speakers Bureau"
https://www.youtube.com/watch?v=k_T2hvKv01Q,"Mallory Weggemann on Being Resilient and Finding Positivity in Change - Washington Speakers Bureau"
https://www.youtube.com/watch?v=9_hMQnMSCNc,"Arianna Huffington on How to Prioritize - Washington Speakers Bureau"
https://www.youtube.com/watch?v=G63mCk6w72Q,"Arianna Huffington on Why a Business Leader Needs Rest - Washington Speakers Bureau"
https://www.youtube.com/watch?v=8WQ8r-_xXiA,"Dr. Arthur C. Brooks on How to Lead a Good Life - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Rlt-d1-8afg,"Arianna Huffington on How to Start Your Day - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PAcaeVXeiuA,"Dr. Arthur C. Brooks on Leadership, Motivation, and Happiness - Washington Speakers Bureau"
https://www.youtube.com/watch?v=9TV7rOoV6ho,"Adam Grant on Spotting Problems Before They Exist - Washington Speakers Bureau"
https://www.youtube.com/watch?v=jYvEW68XSYU,"Adam Grant on Having a Learning Mindset - Washington Speakers Bureau"
https://www.youtube.com/watch?v=cel2kwioJ9k,"Meredith Fineman on The Qualified Quiet - Washington Speakers Bureau"
https://www.youtube.com/watch?v=NQwudusI_Bs,"Meredith Fineman on Bragging as a Woman"
https://www.youtube.com/watch?v=eetNpVcXlug,"Meredith Fineman on How to Lead Introductions - Washington Speakers Bureau"
https://www.youtube.com/watch?v=t-plInJnhB0,"Leadership Lessons From The Fast Lane Series - Washington Speakers Bureau - Season 1"
https://www.youtube.com/watch?v=OZCgwQBDUWI,"Lauren Simmons - Speaking Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=E4clSeJgrKM,"Bonnie St. John on Using Exercise to Make You Smarter - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ncvQUFJ9_wM,"Bonnie St. John on Creating Zones of Focus - Washington Speakers Bureau"
https://www.youtube.com/watch?v=VCJoS0WPmwE,"Bonnie St. John on Micro-Resilience - Washington Speakers Bureau"
https://www.youtube.com/watch?v=IrkCh_bMMjM,"Monty Moran on Empowering an Unstoppable Team - Washington Speakers Bureau"
https://www.youtube.com/watch?v=bqiDk9kAAGw,"Mark Carney - Sizzle Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=QA4iK1owm58,"Hubert Joly on The Purposeful Leader - Washington Speakers Bureau"
https://www.youtube.com/watch?v=L1HQy5VTbA8,"Hubert Joly on Unleashing Human Magic - Washington Speakers Bureau"
https://www.youtube.com/watch?v=cTMmEyoezkM,"Hubert Joly on How We Can Think About Work - Washington Speakers Bureau"
https://www.youtube.com/watch?v=HJ0BZdd2DME,"Hubert Joly on How to Focus Your Business - Washington Speakers Bureau"
https://www.youtube.com/watch?v=HeQQQhWukYk,"Hubert Joly on How the Current Crisis Has Changed Organizations - Washington Speakers Bureau"
https://www.youtube.com/watch?v=1Iv8UAHpytI,"Hubert Joly on The Future of Business - Washington Speakers Bureau"
https://www.youtube.com/watch?v=mCm0fGh0eao,"Monty Moran on Making Chipotle Better in His Documentary "Connected" - Washington Speakers Bureau"
https://www.youtube.com/watch?v=SiJuGPyiO4Q,"Roger Ferguson - Speaking Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=uCcj1vw7JRc,"Hubert Joly - Sizzle Reel - Washington Speakers Bureau"
https://www.youtube.com/watch?v=IUG-YwkRVlg,"Gen. Joseph Dunford with Gary Heil | Leadership Lessons From The Fastlane, Episode 14"
https://www.youtube.com/watch?v=PzcppSnVkF0,"James Comey with Gary Heil | Leadership Lessons From The Fastlane, Episode 13"
https://www.youtube.com/watch?v=tlV0lIO6C-U,"Jill Ellis with Gary Heil | Leadership Lessons from the Fast Lane, Episode 11"
https://www.youtube.com/watch?v=YReTvLn8OHU,"Tom Shillue on His Old Fashioned Childhood and His Mean Dad  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=OF9gku0ukjU,"Meredith Fineman on The Light Switch of Visibility - Washington Speakers Bureau"
https://www.youtube.com/watch?v=gaGZr_dcBS0,"John Kerry on Being a Leader in Today's Globalized World - Washington Speakers Bureau"
https://www.youtube.com/watch?v=VurdOZKzmK0,"Dr. Omékongo Dibinga on Listening More and Talking Less - Washington Speakers Bureau"
https://www.youtube.com/watch?v=tA1TrFZmEa0,"Jill Ellis on Embracing the Spotlight and Advocating for Social Justice - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TMT0IB_DkfA,"Michael Rogers on How Work Will Become Increasingly More Remote  - Washington Speakers Bureau"
https://www.youtube.com/watch?v=hlOwjt48rCg,"Derek Hughes Shares a Magic Trick You Can Learn at Home - Washington Speakers Bureau"
https://www.youtube.com/watch?v=L1mQ8N5VhZo,"Dr. Michio Kaku on Why We Should Invest in Space Programs - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TAV74N5Slio,"Dr. Arthur C. Brooks on Combating Isolation and Loneliness - Washington Speakers Bureau"
https://www.youtube.com/watch?v=iMIZQ0Mffxk,"Tom Mendoza on Attitude in the Workplace - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_7M1S7qVjC8,"Tom Peters on How Quality is a Function of Quantity - Washington Speakers Bureau"
https://www.youtube.com/watch?v=KE_Hi480iVk,"Vinay Narayan on How to Scale Impact - Washington Speakers Bureau"
https://www.youtube.com/watch?v=4kzoc14isW8,"Arianna Huffington on Needing Rest and Disconnecting from Smartphones - Washington Speakers Bureau"
https://www.youtube.com/watch?v=sjlGNv2TGD0,"Mona Sutphen on the Need for Micro Loans at the Local Level - Washington Speakers Bureau"
https://www.youtube.com/watch?v=A58EfUPMFW4,"Adm. James Stavridis, Adm. Will McRaven and Shannon Bream on Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=YHCQlb2ywHQ,"Dr. Mike Massimino and Jerry Linenger on The Resilience of Astronauts - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TT4s7FkA7ag,"Platon and Dr. Ryan McGarry on Being on the Frontlines of Covid-19 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=oLIkppjGE1A,"Daniel Pink on How Time of Day Affects Performance Results - Washington Speakers Bureau"
https://www.youtube.com/watch?v=nozEsOOX594,"Platon and Dr. Ryan McGarry on What Makes a Good Leader - Washington Speakers Bureau"
https://www.youtube.com/watch?v=GVUYFVVqLZQ,"Platon and Dr. Ryan McGarry on What Creates Resiliency - Washington Speakers Bureau"
https://www.youtube.com/watch?v=WqbcQ4ktzS4,"Platon and Dr. Ryan McGarry on How Covid-19 Might Change Our Values - Washington Speakers Bureau"
https://www.youtube.com/watch?v=P_Sc3Pnxbfc,"Platon and Dr. Ryan McGarry on Having Compassion in a Global Pandemic - Washington Speakers Bureau"
https://www.youtube.com/watch?v=wyZhqMmlT6Q,"Jerry Linenger on Staying Healthy During Quarantine - Washington Speakers Bureau"
https://www.youtube.com/watch?v=TZZG_2kqAF4,"Dick Vitale on Battling Through Tough Times - Washington Speakers Bureau"
https://www.youtube.com/watch?v=IceuV6SjD7Q,"Michele Thornton Ghee on Planning Goals During Quarantine - Washington Speakers Bureau"
https://www.youtube.com/watch?v=3V1ZrL7naqw,"Michele Thornton Ghee on Keeping Authenticity in Troubling Times - Washington Speakers Bureau"
https://www.youtube.com/watch?v=xy3uAzwM1M8,"Pandit Dasa on Mindfulness and Resilience During Covid-19 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=0-vr7kMybso,"Dan Heath on How Moments Are Messages - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Yxi2YCDvwlI,"Amy Cuddy and Mallory Weggemann on Making Resilience Your Super Power - Washington Speakers Bureau"
https://www.youtube.com/watch?v=4Rn36VT7w8c,"Gen. Joseph Dunford on His Approach to Leadership and Teamwork - Washington Speakers Bureau"
https://www.youtube.com/watch?v=A5HUZxoF8Fs,"Bill Herz Performs a Slight of Hand Card Trick - Washington Speakers Bureau"
https://www.youtube.com/watch?v=kzJbfBrolwY,"Bill Herz on What to Expect From a Magician at Your Event - Washington Speakers Bureau"
https://www.youtube.com/watch?v=iAVUi6U1hdY,"Sallie Krawcheck on How The Financial Crisis Made It Worse for Women - Washington Speakers Bureau"
https://www.youtube.com/watch?v=iu7RWv3S4Fs,"Dr. John Whyte on Changing Our Mindset About Personal Health -Washington Speakers Bureau"
https://www.youtube.com/watch?v=t_0DQzqwnT8,"Jill Ellis on Celebrating the Person, Not the Goal - Washington Speakers Bureau"
https://www.youtube.com/watch?v=J3e8nah_UG4,"Amy Cuddy on How Presence Begets Presence - Washington Speakers Bureau"
https://www.youtube.com/watch?v=jGFu_8UikqM,"Dr. John Whyte on the Relationship Between Public Health and Business - Washington Speakers Bureau"
https://www.youtube.com/watch?v=FwamLCtORKA,"Dr. John Whyte Provides Facts About the Coronavirus - Washington Speakers Bureau"
https://www.youtube.com/watch?v=RruBK0XJ1UQ,"Michele Thornton Ghee on Following Up in a Different Way - Washington Speakers Bureau"
https://www.youtube.com/watch?v=IYy_eGYnxpo,"Ezra Klein on The Design of Impeachment - Washington Speakers Bureau"
https://www.youtube.com/watch?v=AAB1yc9ge6o,"Jon Favreau on Nativism and The Lesson of 2016 - Washington Speakers Bureau"
https://www.youtube.com/watch?v=i06Fw6gmGO0,"George Blankenship on Steve Job's and Elon Musk's Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=hu5RYlIpu4M,"Mike "Coach K" Krzyzewski on Recruiting for Good Character - Washington Speakers Bureau"
https://www.youtube.com/watch?v=IbbPTqc1YWE,"Adm. James Stavridis on Conflict in North Korea - Washington Speakers Bureau"
https://www.youtube.com/watch?v=fkeeWMAVmhI,"Robert Gates on U.S. Presidents and Foreign Leaders - Washington Speakers Bureau"
https://www.youtube.com/watch?v=7uySh2xUuK8,"Alex Sheen on Why It Does Not Matter What Language You Speak - Washington Speakers Bureau"
https://www.youtube.com/watch?v=-VXnagkUsJU,"Brian Mulroney on What NAFTA Has Become - Washington Speakers Bureau"
https://www.youtube.com/watch?v=KPnRJ7JRPXQ,"Chip Heath on Why He Believes Perfection is Not Required - Washington Speakers Bureau"
https://www.youtube.com/watch?v=T1tQUwclhrI,"Lt. Col. Dan Rooney on Going Before You're Ready - Washington Speakers Bureau"
https://www.youtube.com/watch?v=fgqr5zYPR8E,"John Kerry on China and Cyber Security - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PIiDaTGAp4Q,"Harry G. Broadman on China's Economic Growth - Washington Speakers Bureau"
https://www.youtube.com/watch?v=jzH0u3AdzXU,"Jeb Bush on Immigration and The United States Border - Washington Speakers Bureau"
https://www.youtube.com/watch?v=fPVoZ1yhjb0,"Jennifer Golbeck on Biases in Artificial Intelligence - Washington Speakers Bureau"
https://www.youtube.com/watch?v=izQME9UgUN4,"Mariano Rivera on Growing Up in Panama - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PIgIA5RdzYI,"Jill Ellis on Understanding the Fabric of the People Around You - Washington Speakers Bureau"
https://www.youtube.com/watch?v=ZMsT4HyUtrs,"John Kerry on Leadership in Climate Change - Washington Speakers Bureau"
https://www.youtube.com/watch?v=majUMBM2Zhw,"Washington Speakers Bureau - Champions of the Shared Idea"
https://www.youtube.com/watch?v=rO3j8gFaMWA,"Mona Sutphen on The 2020 Presidential Election and Trade - Washington Speakers Bureau"
https://www.youtube.com/watch?v=stcE8RZkcAo,"Lee Woodruff Shares a Moment of Humanity - Washington Speakers Bureau"
https://www.youtube.com/watch?v=jNCLpc9T2-o,"Mike Robbins on The Recipe for Authenticity - Washington Speakers Bureau"
https://www.youtube.com/watch?v=lWIxyESKN6k,"Richard Montańez on Being Diverse and Standing Out - Washington Speakers Bureau"
https://www.youtube.com/watch?v=UUe22xJG79s,"Platon on The Most Powerful Photo of the 2008 Election - Washington Speakers Bureau"
https://www.youtube.com/watch?v=PN118ewhMLo,"Tony Scott on Four Opportunities to Transform Your Business - Washington Speakers Bureau"
https://www.youtube.com/watch?v=3siVHrxGlKM,"Sal Giunta on An Opportunity to Make Himself Useful - Washington Speakers Bureau"
https://www.youtube.com/watch?v=KvDvcmDQe-Q,"Kim Lear on The Backbone of Generational Theory - Washington Speakers Bureau"
https://www.youtube.com/watch?v=Fy3H2c6CKZk,"Sallie Krawcheck on Gender Diversity in Leadership - Washington Speakers Bureau"
https://www.youtube.com/watch?v=AOIxrWvet-w,"Michele Thornton Ghee on How to Be Your Best Self - Washington Speakers Bureau"
https://www.youtube.com/watch?v=3qGX1JMjYy8,"Dan Heath on If You Want Different Outcomes, Change the System - Washington Speakers Bureau"
https://www.youtube.com/watch?v=BlZkwoikigA,"Dr. John Whyte on Making His Audience More Powerful - Washington Speakers Bureau"
https://www.youtube.com/watch?v=p4p6OT7mFZc,"Allison Shapira on Her Goal of Making Her Speeches Interactive - Washington Speakers Bureau"
https://www.youtube.com/watch?v=_6gVechWVfY,"Scott Harrison on the Power of Storytelling and Building an Epic Brand - Washington Speakers Bureau"
https://www.youtube.com/watch?v=qCLnXDmzkKI,"Mark King on Breaking Barriers to Success and Embracing Greatness - Washington Speakers Bureau"
https://www.youtube.com/watch?v=aSTALmnB398,"Aneesh Chopra on the Importance of Transparency and Communication - Washington Speakers Bureau"
https://www.youtube.com/watch?v=gPX1kZeXigQ,"Mark King on Empowering Individuals to Challenge the Status Quo - Washington Speakers Bureau"
https://www.youtube.com/watch?v=71QR6suJggc,"Scott Harrison on His Work to Uplift People from Extreme Poverty - Washington Speakers Bureau"
https://www.youtube.com/watch?v=HBh8cR17CgQ,"Bonnie St. John on Consciously Cultivating Resilience - Washington Speakers Bureau"
https://www.youtube.com/watch?v=t0-9vLVdvCw,"Shelley Zalis on Finding Strength in Your Network - Washington Speakers Bureau"
https://www.youtube.com/watch?v=rwaCtQGaJzs,"Kat Cole on Being Your Own Self-Coach - Washington Speakers Bureau"
https://www.youtube.com/watch?v=T0xU3J_5nQw,"#SpeechMoves: A Movement by Washington Speakers Bureau"
https://www.youtube.com/watch?v=TC-7Kzok5wk,"Ali Wentworth on Embracing Change and Facing Fears - Washington Speakers Bureau"
https://www.youtube.com/watch?v=gEBIO2YeJfs,"Sally Kohn on Profound Leadership and Being an Example - Washington Speakers Bureau"
https://www.youtube.com/watch?v=JWjWn7Lly84,"Reince Priebus on How His Favorite D.C. Monument Fuels His Passion - Washington Speakers Bureau"
https://www.youtube.com/watch?v=8UieeKyar4A,"Shelley Zalis on Creating a Caring Culture in the Workplace - Washington Speakers Bureau"
https://www.youtube.com/watch?v=d_31KKq9ZyY,"Gen. David Petraeus on the Importance of Attitude - Washington Speakers Bureau"
https://www.youtube.com/watch?v=n8A2Ci-1w-w,"Reshma Saujani on Rethinking What Leadership Means Today - Washington Speakers Bureau"
https://www.youtube.com/watch?v=AJ93mYYN-hM,"José Andrés on Igniting Passion with People - Washington Speakers Bureau"
https://www.youtube.com/watch?v=KFpFUr14JAw,"Megan Smith on The Power of Storytelling - Washington Speakers Bureau"
https://www.youtube.com/watch?v=YuAo82v7aD4,"Bonnie St. John on Embracing Transformation - Washington Speakers Bureau"
https://www.youtube.com/watch?v=KfWn3Xvr0C4,"Kat Cole on the Impact of Exchanging Ideas with Peers and Mentors - Washington Speakers Bureau"
https://www.youtube.com/watch?v=x3j_5oeIb6s,"Megan Smith on The Power of Storytelling - Washington Speakers Bureau"
